,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,53,246,299,40,42,82,0,0,0,0.006134259259259263,0.02721352511501069,0.016930956404888044
4,Venda Nova,Carreira,583.47,76,463,539,40,42,82,0,0,0,0.008860630959738054,0.05106209346406259,0.03047601419366038
5,Carreira,Baguim,786.02,112,676,788,40,42,82,0,0,0,0.012971414183273359,0.0745572170046063,0.044515361969809736
6,Baguim,Campainha,751.7,141,736,877,40,42,82,0,0,0,0.016331255484848595,0.0812225713506033,0.04956827092828393
7,Campainha,Rio Tinto,859.99,184,945,1129,40,42,82,0,0,0,0.02134482116358524,0.10420121745074062,0.06378346316432336
8,Rio Tinto,Levada,452.83,250,1069,1320,40,42,82,0,0,0,0.029032494020658644,0.11789480838292125,0.07454733796230534
9,Levada,Nau Vitória,1111.62,421,1291,1712,40,42,82,0,0,0,0.04876016525050777,0.14233033895942002,0.09668635178434087
10,Nau Vitória,Nasoni,499.02,442,1353,1796,40,42,82,0,0,0,0.051261820483793616,0.14924692547241167,0.10144931328284189
11,Nasoni,Contumil,650.0,458,1373,1832,40,42,82,0,0,0,0.05311315846810904,0.15137584043346394,0.10344282484060789
12,Contumil,Estádio do Dragão,619.19,503,1548,2051,40,41,81,0,0,0,0.0582841647884903,0.17482836975824462,0.11727567594602027
13,Estádio do Dragão,Campanhã,1166.02,2549,2843,5393,44,40,84,40,40,80,0.1312708247706197,0.15322210743844675,0.14199680956197577
14,Campanhã,Heroismo,950.92,4516,4333,8850,44,43,87,77,78,155,0.15792148029288125,0.1513658321507153,0.15464182349936545
15,Heroismo,24 de Agosto,571.9,4602,4697,9299,44,43,87,81,78,159,0.15554160121602228,0.16405276033993704,0.1597270145856968
16,24 de Agosto,Bolhão,680.44,5189,5825,11015,44,43,87,81,78,159,0.17537099144482782,0.20346968858155667,0.18918869370538738
17,Bolhão,Trindade,451.8,6260,6843,13104,47,43,90,81,78,159,0.20702077513472528,0.23903317921697742,0.2225897918775409
18,Trindade,Lapa,857.4300000000001,9555,8745,18300,127,123,250,81,78,159,0.20108743259091635,0.19047989846500807,0.19587494536182243
19,Lapa,Carolina Michaelis,460.97,9309,8829,18139,127,122,249,81,78,159,0.1959148035144495,0.19321509101105808,0.19459136051587658
20,Carolina Michaelis,Casa da Música,627.48,8742,8706,17449,129,119,248,81,78,159,0.18231470509299652,0.19327725278454697,0.1876248217425553
21,Casa da Música,Francos,871.87,7867,6888,14756,129,121,250,81,78,159,0.16406291236515042,0.15147064683602268,0.1579333610736793
22,Francos,Ramalde,965.03,7326,6393,13719,131,121,252,81,78,159,0.1514211371736163,0.1405769439067873,0.14616679142044806
23,Ramalde,Viso,621.15,6822,6415,13237,133,122,255,81,78,159,0.13975179894573309,0.1403919337331748,0.1400613003767359
24,Viso,Sete Bicas,743.81,6358,6434,12792,135,121,256,81,78,159,0.12911491743422188,0.1414690682342319,0.13504628702277496
25,Sete Bicas,Sra da Hora,674.5,6188,5026,11215,135,120,255,83,79,162,0.12441597309754492,0.11044414616974821,0.11774042733520046
26,Sra da Hora,Vasco da Gama,824.48,1793,1436,3229,84,80,164,0,0,0,0.09884211592000036,0.08312501101835928,0.09117523548017546
27,Vasco da Gama,Estádio do Mar,661.6,1630,1500,3131,88,81,169,0,0,0,0.085763825322949,0.08578253352398127,0.08577279197551477
28,Estádio do Mar,Pedro Hispano,786.97,1593,1471,3065,88,81,169,0,0,0,0.08382162700872778,0.08413338727939063,0.08397105057040644
