,A,B,Distance,PassagersAtoB,PassagersBtoA,PassagersTotal,EurotramAtoB,EurotamBtoA,EurotramTotal,TraintramAtoB,TraintramBtoA,TraintramTotal,OccupancyAtoB,OccupancyBtoA,OccupancyTotal
3,Fânzeres,Venda Nova,440.45,46,339,385,38,63,101,0,0,0,0.0056042884990253426,0.024917144328781955,0.017650921343328973
4,Venda Nova,Carreira,583.47,88,665,753,38,58,96,0,0,0,0.010732652660058161,0.053107772667258926,0.036334287664408625
5,Carreira,Baguim,786.02,143,949,1093,38,58,96,0,0,0,0.017506364541337475,0.07578869451685663,0.05271860556821363
6,Baguim,Campainha,751.7,158,1103,1261,56,58,114,0,0,0,0.013086685144853857,0.08806355956091132,0.0512328142337252
7,Campainha,Rio Tinto,859.99,228,1417,1646,57,58,115,0,0,0,0.01857824500854941,0.11314104085171649,0.06627078552075541
8,Rio Tinto,Levada,452.83,253,1651,1904,57,60,117,0,0,0,0.02057050344534497,0.12739686796758706,0.07535325448239219
9,Levada,Nau Vitória,1111.62,478,2019,2498,57,60,117,0,0,0,0.038842490160697546,0.1558628337535832,0.09885292277243378
10,Nau Vitória,Nasoni,499.02,482,2050,2532,57,60,117,0,0,0,0.0391806546709764,0.15821825017373795,0.10022557544162335
11,Nasoni,Contumil,650.0,517,2083,2600,57,52,109,0,0,0,0.04201232510734486,0.18551349771092546,0.11047160011088789
12,Contumil,Estádio do Dragão,619.19,605,2342,2947,57,43,100,0,0,0,0.049179969736617396,0.2521765722788366,0.13646850882977166
13,Estádio do Dragão,Campanhã,1166.02,7509,3114,10624,78,101,179,45,80,125,0.26813269505243875,0.07477902481665062,0.1525157266420404
14,Campanhã,Heroismo,950.92,9112,5498,14611,93,101,194,79,150,229,0.22965929792444537,0.09317242977524505,0.148045970021661
15,Heroismo,24 de Agosto,571.9,9283,5910,15193,97,101,198,61,148,209,0.2572897925906436,0.10100105814155641,0.16060885453609197
16,24 de Agosto,Bolhão,680.44,10588,7214,17802,95,101,196,80,123,203,0.262343946352311,0.13788994487363054,0.19208678884945643
17,Bolhão,Trindade,451.8,12444,8239,20684,97,107,204,80,118,198,0.3050768641109928,0.15732337175108277,0.2220146870132484
18,Trindade,Lapa,857.4300000000001,12785,11046,23831,125,136,261,79,102,181,0.2744176103273109,0.20204245100396917,0.2353425717101741
19,Lapa,Carolina Michaelis,460.97,12533,10920,23454,113,137,250,80,100,180,0.2832598768100499,0.20077714158497967,0.2377773044827788
20,Carolina Michaelis,Casa da Música,627.48,11887,10102,21990,112,134,246,80,99,179,0.26997970443676955,0.18884923174431098,0.2254780662697225
21,Casa da Música,Francos,871.87,10735,7569,18305,112,138,250,81,99,180,0.2424414944468982,0.13925151093384344,0.18557402178094468
22,Francos,Ramalde,965.03,9836,6996,16833,95,122,217,98,99,197,0.21945681088168711,0.13744415901737653,0.1758460383752014
23,Ramalde,Viso,621.15,9108,6887,15996,102,119,221,97,98,195,0.19764169181779498,0.13773153808947117,0.16646467125870804
24,Viso,Sete Bicas,743.81,8603,6665,15268,116,119,235,97,86,183,0.17517924456082057,0.14171890645012059,0.1588110195855497
25,Sete Bicas,Sra da Hora,674.5,7834,5132,12967,116,119,235,97,95,192,0.15952528465150723,0.10418704959090389,0.13181341578079114
26,Sra da Hora,Vasco da Gama,824.48,2074,1594,3669,77,79,156,0,0,0,0.1247581895042674,0.09342737542082795,0.10889194391073076
27,Vasco da Gama,Estádio do Mar,661.6,1883,1590,3473,77,79,156,0,0,0,0.11325035424753167,0.09318578694112425,0.10308945157313305
28,Estádio do Mar,Pedro Hispano,786.97,1833,1594,3427,76,77,153,0,0,0,0.11168087575385349,0.09584356625011392,0.10371046508857279
29,Pedro Hispano,Parque de Real,656.68,1680,1557,3237,74,79,153,0,0,0,0.10510526172168885,0.09130047377069114,0.09797729931561813
30,Parque de Real,C. Matosinhos,723.67,1557,1453,3011,66,79,145,0,0,0,0.10926047441413658,0.08518330125475758,0.09614256627902665
31,C. Matosinhos,Matosinhos Sul,616.61,1065,991,2057,65,79,144,0,0,0,0.07590966425494931,0.058116966207486256,0.0661483924094661
32,Matosinhos Sul,Brito Capelo,535.72,558,356,914,76,79,155,0,0,0,0.03399307749964813,0.0208966003363468,0.027318098816417127
33,Brito Capelo,Mercado,487.53,299,170,469,76,79,155,0,0,0,0.018229787871862475,0.009992292330417367,0.014031322402351741
